"month(e.created_at)","Location"
8,POINT(22.009850333333 50.040988333333)
8,POINT(22.001371833333 50.036919666667)
8,POINT(22.0041925 50.032966)
8,POINT(22.007190166667 50.032942666667)
8,POINT(22.007713333333 50.037502666667)
8,POINT(22.001122833333 50.029750666667)
8,POINT(22.007680833333 50.037478)
8,POINT(22.0062675 50.036735166667)
8,POINT(22.006286333333 50.037572166667)
8,POINT(22.016685333333 50.026608)
8,POINT(22.001555833333 50.0368955)
8,POINT(22.009085166667 50.029512333333)
8,POINT(22.010489333333 50.029549166667)
8,POINT(22.009190833333 50.029641)
8,POINT(22.009188333333 50.029636333333)
8,POINT(22.009848666667 50.029707)
8,POINT(22.009011666667 50.030209)
8,POINT(21.993617666667 50.030204333333)
8,POINT(21.999206833333 50.047158666667)
8,POINT(22.008986833333 50.029486)
8,POINT(22.007043666667 50.033850333333)
8,POINT(21.9953575 50.038508166667)
8,POINT(21.999373333333 50.0268275)
8,POINT(22.0060565 50.024558166667)
8,POINT(22.007940333333 50.039932666667)
8,POINT(22.0078885 50.039954)
8,POINT(22.009150833333 50.039344666667)
8,POINT(22.021789666667 50.017528)
8,POINT(21.975839833333 50.0395055)
8,POINT(21.976159833333 50.026855)
8,POINT(22.006080833333 50.024548166667)
8,POINT(22.002272166667 50.038683833333)
8,POINT(22.006139833333 50.024574166667)
8,POINT(22.000929 50.0299825)
8,POINT(22.012876666667 50.019099)
8,POINT(22.000467166667 50.029705)
8,POINT(22.017588333333 50.019302833333)
8,POINT(22.017566833333 50.019314833333)
8,POINT(22.018473333333 50.0194385)
8,POINT(22.016649666667 50.0184035)
8,POINT(22.016623166667 50.022719333333)
8,POINT(22.0163095 50.0227825)
8,POINT(22.017583333333 50.0192875)
8,POINT(21.999050333333 50.012003666667)
8,POINT(21.9993205 50.012135333333)
8,POINT(22.012920333333 50.0191095)
8,POINT(22.001020166667 50.036564166667)
8,POINT(22.018146166667 50.028881333333)
8,POINT(21.999382 50.026847333333)
8,POINT(21.984178833333 50.045273166667)
8,POINT(22.021731 50.017515833333)
8,POINT(22.009148666667 50.0295165)
8,POINT(21.975744 50.039442)
8,POINT(21.975721833333 50.039391)
8,POINT(21.995258 50.0230655)
8,POINT(21.9991715 50.047274333333)
8,POINT(22.002489166667 50.044822666667)
8,POINT(22.004117833333 50.032929666667)
8,POINT(21.975684166667 50.039444166667)
8,POINT(22.004714666667 50.032891166667)
8,POINT(21.994561833333 50.019806)
8,POINT(22.004388833333 50.033011333333)
8,POINT(22.004312666667 50.0330615)
8,POINT(22.0043475 50.033026166667)
8,POINT(22.006983166667 50.0337565)
8,POINT(22.004312666667 50.033016)
8,POINT(22.002962166667 50.029852666667)
8,POINT(21.995515 50.038652333333)
8,POINT(21.998734666667 50.036462333333)
8,POINT(22.0043435 50.033094166667)
8,POINT(21.996725333333 50.02359)
8,POINT(22.003562166667 50.031290166667)
8,POINT(22.0035965 50.031297)
8,POINT(22.002927333333 50.029952333333)
8,POINT(21.996678666667 50.023576666667)
8,POINT(21.9967235 50.0236195)
8,POINT(21.9993755 50.026824166667)
8,POINT(22.004335666667 50.0330055)
8,POINT(22.012874166667 50.019117166667)
8,POINT(22.012822333333 50.019146166667)
8,POINT(22.004319833333 50.0330345)
8,POINT(22.0060515 50.024497833333)
8,POINT(22.0035875 50.0312945)
8,POINT(21.9942475 50.038179)
8,POINT(21.994283833333 50.037744166667)
8,POINT(21.999364166667 50.026772333333)
8,POINT(22.016533833333 50.0229995)
8,POINT(21.996577333333 50.037845)
8,POINT(22.017321 50.022994)
8,POINT(22.006062166667 50.024530666667)
8,POINT(21.974106166667 50.000838833333)
8,POINT(21.990462333333 50.008543666667)
8,POINT(21.990527 50.008478)
8,POINT(22.002015333333 50.026448166667)
8,POINT(21.9914415 50.024482833333)
8,POINT(21.991363833333 50.0244365)
8,POINT(22.006012 50.024529833333)
8,POINT(22.006083833333 50.024577)
8,POINT(21.990045 50.008488333333)
8,POINT(22.002017166667 50.026456)
8,POINT(22.004912333333 50.033159)
8,POINT(22.0060365 50.024564)
8,POINT(22.0020325 50.0265275)
8,POINT(22.002056666667 50.02647)
8,POINT(22.002025333333 50.0264115)
8,POINT(22.003192833333 50.033648833333)
8,POINT(22.012774333333 50.019139833333)
8,POINT(22.005436833333 50.020980666667)
8,POINT(22.005348833333 50.020985666667)
8,POINT(22.004640166667 50.02122)
8,POINT(22.005189 50.020751333333)
8,POINT(22.021867833333 50.017524166667)
8,POINT(22.012853666667 50.019108)
8,POINT(22.021864333333 50.017564166667)
8,POINT(22.012784 50.019077333333)
8,POINT(22.004746333333 50.021146)
8,POINT(22.00545 50.020571)
8,POINT(22.012768166667 50.019088666667)
8,POINT(22.015297166667 50.018181833333)
8,POINT(22.021665333333 50.017515166667)
8,POINT(22.0090855 50.029476)
8,POINT(21.990447333333 50.008612166667)
8,POINT(22.002056 50.026457833333)
8,POINT(22.013946666667 50.033964)
8,POINT(22.021803333333 50.0175265)
8,POINT(21.999392833333 50.026823166667)
8,POINT(22.003591833333 50.031285166667)
8,POINT(22.0089485 50.029518833333)
8,POINT(21.984251666667 50.045079166667)
8,POINT(21.977137666667 50.0307135)
8,POINT(21.981354333333 50.038334833333)
8,POINT(22.018137833333 50.0289335)
8,POINT(22.017535833333 50.019279833333)
8,POINT(22.017550833333 50.0193035)
8,POINT(22.0033325 50.037576166667)
8,POINT(22.001115166667 50.036548)
8,POINT(22.0010405 50.036432833333)
8,POINT(21.975764666667 50.039436666667)
8,POINT(21.975725666667 50.039463166667)
8,POINT(22.001427333333 50.036919166667)
8,POINT(22.006056166667 50.0245405)
8,POINT(22.019553333333 50.034317833333)
8,POINT(22.004329166667 50.0330425)
8,POINT(22.018142833333 50.028952333333)
8,POINT(22.0175895 50.028337333333)
8,POINT(22.017503666667 50.028090166667)
8,POINT(22.021844333333 50.017552833333)
8,POINT(21.996755833333 50.0236005)
8,POINT(21.979185666667 50.003247833333)
8,POINT(21.999580333333 50.023473)
8,POINT(21.997907333333 50.024774666667)
8,POINT(21.996773166667 50.023580166667)
8,POINT(21.995123166667 50.0204705)
8,POINT(22.003325666667 50.037561333333)
8,POINT(22.003280833333 50.0375155)
8,POINT(21.995119166667 50.02036)
8,POINT(22.0049335 50.033174)
8,POINT(22.003667333333 50.031341166667)
8,POINT(21.999355166667 50.0463525)
8,POINT(22.012824666667 50.019079833333)
8,POINT(22.012810666667 50.019075666667)
8,POINT(22.005509 50.037586666667)
8,POINT(22.012716833333 50.019080833333)
8,POINT(22.012836 50.019158)
8,POINT(21.999368333333 50.012540333333)
8,POINT(22.003598666667 50.0196815)
8,POINT(22.001140666667 50.034622333333)
8,POINT(22.000965333333 50.0345875)
8,POINT(22.018078666667 50.028823666667)
8,POINT(22.016120833333 50.022163666667)
8,POINT(22.003594166667 50.031285333333)
8,POINT(22.003626333333 50.031319166667)
8,POINT(21.9932705 50.014201333333)
8,POINT(22.021882 50.017520166667)
8,POINT(21.9994225 50.026814333333)
8,POINT(22.021754166667 50.017534)
8,POINT(21.996760166667 50.023568)
8,POINT(22.0054915 50.0376535)
8,POINT(22.021704333333 50.0175)
8,POINT(22.006111166667 50.0245265)
8,POINT(21.996819666667 50.023623666667)
8,POINT(21.9999055 50.024551)
8,POINT(21.999872333333 50.024487166667)
8,POINT(21.998429333333 50.025590166667)
8,POINT(22.016292 50.026512)
8,POINT(22.024283666667 50.032675333333)
8,POINT(22.024532 50.032715333333)
8,POINT(22.024423666667 50.032711833333)
8,POINT(22.0175265 50.019277333333)
8,POINT(22.003600833333 50.031326)
8,POINT(22.012872833333 50.019098833333)
8,POINT(21.986973666667 50.0434275)
8,POINT(22.0127325 50.019235166667)
8,POINT(21.999389166667 50.025148166667)
8,POINT(22.012826166667 50.0192315)
8,POINT(22.004035 50.020083666667)
8,POINT(21.999254166667 50.0268235)
8,POINT(21.991398666667 50.024457833333)
8,POINT(22.0055035 50.037554166667)
8,POINT(22.005505166667 50.037543166667)
8,POINT(22.002078833333 50.033162666667)
8,POINT(22.005000166667 50.033119)
8,POINT(22.000895666667 50.029869666667)
8,POINT(22.004867333333 50.033150666667)
8,POINT(22.005034 50.033096)
8,POINT(21.999924 50.029868166667)
8,POINT(22.0020215 50.02633)
8,POINT(22.006151833333 50.024792166667)
8,POINT(22.0192875 50.0342395)
8,POINT(22.001935 50.025982833333)
8,POINT(21.999239 50.026708166667)
8,POINT(21.9967795 50.017864666667)
8,POINT(22.005581833333 50.037556333333)
8,POINT(22.001108 50.036497)
8,POINT(21.999260666667 50.026850833333)
8,POINT(21.994835333333 50.038367)
8,POINT(22.004760166667 50.0305875)
8,POINT(21.991344833333 50.024533666667)
8,POINT(21.998941333333 50.041531333333)
8,POINT(21.996771833333 50.023601)
8,POINT(22.005578833333 50.0375505)
8,POINT(22.005582333333 50.037526166667)
8,POINT(21.994638 50.019851166667)
8,POINT(21.996283333333 50.037865)
8,POINT(22.006213833333 50.024827166667)
8,POINT(22.009874 50.040052)
8,POINT(22.005197833333 50.0352325)
8,POINT(22.005211166667 50.035202833333)
8,POINT(22.006995666667 50.033889666667)
8,POINT(22.005252333333 50.035055)
8,POINT(22.0069665 50.033869666667)
8,POINT(22.001410833333 50.034120333333)
8,POINT(22.003573833333 50.031337)
8,POINT(22.003618333333 50.031302166667)
8,POINT(22.012673 50.019072166667)
8,POINT(22.012710666667 50.0191)
8,POINT(22.012795166667 50.019114666667)
8,POINT(21.994954833333 50.03962)
8,POINT(22.002542 50.03267)
8,POINT(22.001985333333 50.0375285)
8,POINT(21.999466666667 50.026838833333)
8,POINT(22.01628 50.026520666667)
8,POINT(22.012967 50.019117833333)
8,POINT(22.012779333333 50.019106)
8,POINT(22.0127605 50.019132666667)
8,POINT(22.0247775 50.023524833333)
8,POINT(22.016634333333 50.0228295)
8,POINT(21.99678 50.023614666667)
8,POINT(21.994576166667 50.019932666667)
8,POINT(22.001154833333 50.036489333333)
8,POINT(22.008908166667 50.029580833333)
8,POINT(21.997029 50.01787)
8,POINT(21.998092 50.019949666667)
8,POINT(22.003931333333 50.038375333333)
8,POINT(22.009105833333 50.029445166667)
8,POINT(21.997007833333 50.0178515)
8,POINT(21.997120166667 50.017883)
8,POINT(21.997455666667 50.018222)
8,POINT(21.998043833333 50.019959833333)
8,POINT(22.000906666667 50.034578666667)
8,POINT(21.995097166667 50.0204345)
8,POINT(22.002351 50.0377005)
8,POINT(22.0025655 50.032687666667)
8,POINT(21.999257333333 50.0472235)
8,POINT(22.0056265 50.025447666667)
8,POINT(22.004815 50.033148166667)
8,POINT(22.0049535 50.033183833333)
8,POINT(22.005974833333 50.024832833333)
8,POINT(22.001229 50.036630833333)
8,POINT(22.016298833333 50.026543333333)
8,POINT(22.0028455 50.032278833333)
8,POINT(22.006079333333 50.024549666667)
8,POINT(21.991368166667 50.024483333333)
8,POINT(22.0059885 50.021513666667)
8,POINT(21.9992665 50.047349666667)
8,POINT(21.999370666667 50.026829833333)
8,POINT(22.002585333333 50.0326815)
8,POINT(21.999277 50.047246166667)
8,POINT(22.004966666667 50.034187666667)
8,POINT(22.004960833333 50.033233833333)
8,POINT(22.005707333333 50.025355)
8,POINT(21.995517 50.0231315)
8,POINT(21.9951 50.020410166667)
8,POINT(22.006215666667 50.036826)
8,POINT(21.995004333333 50.020289666667)
8,POINT(22.0056455 50.025405166667)
8,POINT(21.997985 50.025838833333)
8,POINT(21.994920666667 50.021034)
8,POINT(22.018208 50.029050333333)
8,POINT(22.018176666667 50.028965333333)
8,POINT(21.999238166667 50.047219)
8,POINT(22.005613333333 50.024971333333)
8,POINT(22.005541 50.030290166667)
8,POINT(22.005101166667 50.033628)
8,POINT(21.9968035 50.023545)
8,POINT(21.996795833333 50.023583833333)
8,POINT(21.996601333333 50.023587)
8,POINT(21.993383666667 50.020469166667)
8,POINT(21.996595333333 50.023586)
8,POINT(21.993412666667 50.0205585)
8,POINT(21.9934155 50.020543333333)
8,POINT(21.999471166667 50.026787166667)
8,POINT(22.000666833333 50.029571833333)
8,POINT(21.995097666667 50.0203605)
8,POINT(21.993396166667 50.020481666667)
8,POINT(21.994665833333 50.01978)
8,POINT(21.995142333333 50.020273)
8,POINT(21.992362166667 50.0112205)
8,POINT(22.0175255 50.0192455)
8,POINT(22.003625833333 50.031339833333)
8,POINT(22.003702333333 50.031437333333)
8,POINT(22.010559666667 50.033349833333)
8,POINT(22.012794666667 50.035021833333)
8,POINT(22.003627 50.0313685)
8,POINT(22.011677833333 50.033615333333)
8,POINT(22.0117 50.033817)
8,POINT(22.008977666667 50.0327065)
8,POINT(22.0081245 50.032390666667)
8,POINT(22.007903 50.032454666667)
8,POINT(22.007461166667 50.0321455)
8,POINT(22.004858833333 50.032613333333)
8,POINT(22.005548 50.032648166667)
8,POINT(22.000305166667 50.029631666667)
8,POINT(22.000819 50.029581666667)
8,POINT(22.000429666667 50.029105333333)
8,POINT(22.0009115 50.029723166667)
8,POINT(22.002251166667 50.029941166667)
8,POINT(22.002269333333 50.0300075)
8,POINT(22.004774666667 50.030991833333)
8,POINT(22.0050895 50.030403833333)
8,POINT(22.004810666667 50.0308765)
8,POINT(22.011746833333 50.033821666667)
8,POINT(22.004890333333 50.03062)
8,POINT(22.0134865 50.036277)
8,POINT(22.017456 50.022884666667)
8,POINT(22.004934666667 50.03316)
8,POINT(22.001225833333 50.036674833333)
8,POINT(21.996749833333 50.023650333333)
8,POINT(22.001131166667 50.024978333333)
8,POINT(21.996750833333 50.023550166667)
8,POINT(21.9967395 50.027785)
8,POINT(22.000146 50.030041166667)
8,POINT(22.004930333333 50.037648333333)
8,POINT(22.004804166667 50.037709833333)
8,POINT(21.9757165 50.039455333333)
8,POINT(22.001135166667 50.0297005)
8,POINT(22.006753333333 50.0318115)
8,POINT(21.975798666667 50.039505666667)
8,POINT(22.005485666667 50.0383745)
8,POINT(22.021410833333 50.029298333333)
8,POINT(22.001143333333 50.0343035)
8,POINT(22.012758333333 50.0191085)
8,POINT(22.021381333333 50.029322333333)
8,POINT(22.012820666667 50.019040833333)
8,POINT(22.0177305 50.019354666667)
8,POINT(22.014923 50.018226166667)
8,POINT(22.012773333333 50.019115333333)
8,POINT(21.991438 50.024530333333)
8,POINT(22.012798 50.019107666667)
8,POINT(22.017715833333 50.01931)
8,POINT(22.0051965 50.033706333333)
8,POINT(22.017565666667 50.022999833333)
8,POINT(22.017263833333 50.0232525)
8,POINT(22.016890166667 50.023261333333)
8,POINT(22.016899 50.0232415)
8,POINT(22.004037166667 50.021054)
8,POINT(22.003993 50.021079166667)
8,POINT(22.009044833333 50.018835)
8,POINT(22.017172 50.022946333333)
8,POINT(22.017380666667 50.022963)
8,POINT(21.995097333333 50.020487833333)
8,POINT(22.009061 50.004641)
8,POINT(22.018859833333 49.999511)
8,POINT(22.001650333333 50.024832833333)
8,POINT(22.003802166667 50.036822333333)
8,POINT(22.017547833333 50.023024666667)
8,POINT(21.999246666667 50.047262166667)
8,POINT(22.017396833333 50.022969)
8,POINT(22.017013 50.0228205)
8,POINT(22.014932166667 50.018240833333)
8,POINT(22.02167 50.017532)
8,POINT(21.9967665 50.023481)
8,POINT(22.016393666667 50.026568)
8,POINT(22.0097385 50.027179166667)
8,POINT(22.012778333333 50.019102833333)
8,POINT(22.001234 50.034254333333)
8,POINT(22.001161666667 50.0343405)
8,POINT(22.001113 50.034348)
8,POINT(22.004869 50.030646333333)
8,POINT(22.018139 50.028927833333)
8,POINT(22.012869166667 50.019025666667)
8,POINT(22.012844166667 50.019027)
8,POINT(22.005182333333 50.033656)
8,POINT(22.001767833333 50.033748666667)
8,POINT(22.001148833333 50.034384666667)
8,POINT(22.012803333333 50.01906)
8,POINT(22.004411 50.019954)
8,POINT(22.012820666667 50.0191125)
8,POINT(22.003786166667 50.0204245)
8,POINT(21.991474333333 50.02466)
8,POINT(21.999007166667 50.0337365)
8,POINT(21.991425833333 50.024567166667)
8,POINT(21.996719833333 50.023514166667)
8,POINT(22.004965666667 50.0382565)
8,POINT(22.001139166667 50.03617)
8,POINT(21.997922166667 50.025870166667)
8,POINT(22.0127405 50.0190865)
8,POINT(22.017501833333 50.022841)
8,POINT(22.01271 50.019050333333)
8,POINT(22.0017395 50.033700166667)
8,POINT(21.995094166667 50.020443333333)
8,POINT(22.004351333333 50.032947)
8,POINT(22.0127585 50.0191005)
8,POINT(22.011344 50.018725166667)
8,POINT(22.012646666667 50.019151833333)
8,POINT(22.012651333333 50.019161166667)
8,POINT(22.012746 50.019117)
8,POINT(22.016260333333 50.023137)
8,POINT(22.016981666667 50.022928)
8,POINT(22.00363 50.03598)
8,POINT(22.016316166667 50.0266395)
8,POINT(21.991268666667 50.024595166667)
8,POINT(21.995951 50.023202)
8,POINT(21.997284 50.024868833333)
8,POINT(21.997284 50.024868833333)
8,POINT(21.995078333333 50.020406166667)
8,POINT(21.995052333333 50.0203875)
8,POINT(22.004531 50.001394)
8,POINT(22.008054166667 50.004818333333)
8,POINT(22.0007465 50.035391)
8,POINT(22.004904 50.037695333333)
8,POINT(22.003258833333 50.036399333333)
8,POINT(22.003393166667 50.036331166667)
8,POINT(22.002385333333 50.026948)
8,POINT(22.004730333333 50.030389)
8,POINT(22.009412 50.032922666667)
8,POINT(22.01063 50.0393245)
8,POINT(22.004916 50.038360833333)
8,POINT(22.002901 50.038367833333)
8,POINT(22.0109985 50.0391325)
8,POINT(22.0127115 50.019011666667)
8,POINT(22.0035805 50.019994833333)
8,POINT(22.005260666667 50.0303355)
8,POINT(22.004693833333 50.030771)
8,POINT(22.017240166667 50.0229735)
8,POINT(21.995113833333 50.020391833333)
8,POINT(22.004300333333 50.033089166667)
8,POINT(22.010991166667 50.033393166667)
8,POINT(22.004436666667 50.037728833333)
8,POINT(22.004908666667 50.030739833333)
8,POINT(22.005935 50.024964166667)
8,POINT(21.994214166667 50.037960333333)
8,POINT(22.004943666667 50.030603666667)
8,POINT(21.999435666667 50.026767666667)
8,POINT(21.999228666667 50.020067833333)
8,POINT(22.004297 50.032992166667)
8,POINT(21.995130166667 50.020387666667)
8,POINT(21.999664333333 50.023855166667)
8,POINT(22.0035005 50.036242833333)
8,POINT(22.00241 50.027000333333)
8,POINT(21.996211 50.023521166667)
8,POINT(21.996314833333 50.023647166667)
8,POINT(21.994104833333 50.019845)
8,POINT(22.022341166667 50.038052166667)
8,POINT(21.994087666667 50.019878666667)
8,POINT(21.995131833333 50.020388833333)
8,POINT(21.999454833333 50.026797666667)
8,POINT(21.9950785 50.0204455)
8,POINT(22.001601833333 50.025136)
8,POINT(21.995508 50.023058666667)
8,POINT(21.9954185 50.023084833333)
8,POINT(21.999619 50.026755333333)
8,POINT(22.003959333333 50.0378425)
8,POINT(22.004638833333 50.030561)
8,POINT(21.995501666667 50.023115666667)
8,POINT(21.9959065 50.027742833333)
8,POINT(22.006615333333 50.037423833333)
8,POINT(22.003624666667 50.035938)
8,POINT(22.004279666667 50.032015666667)
8,POINT(22.004209 50.03299)
8,POINT(21.996625166667 50.0234835)
8,POINT(22.004673833333 50.024102333333)
8,POINT(22.022343 50.037987833333)
8,POINT(21.995139 50.020374666667)
8,POINT(21.9948425 50.020813333333)
8,POINT(22.0073025 50.0285345)
8,POINT(22.007369166667 50.028516833333)
8,POINT(22.004367833333 50.033137833333)
8,POINT(21.996482833333 50.0236595)
8,POINT(21.995098166667 50.020474333333)
8,POINT(21.9993635 50.026858333333)
8,POINT(22.003422666667 50.036086833333)
8,POINT(22.002953333333 50.037553833333)
8,POINT(22.002292333333 50.027188666667)
8,POINT(22.002292333333 50.027188666667)
8,POINT(22.000387666667 50.0298465)
8,POINT(22.000463333333 50.031118833333)
8,POINT(22.0073525 50.028499833333)
8,POINT(22.0045475 50.023983833333)
8,POINT(22.012765166667 50.0190125)
8,POINT(22.017005666667 50.0231925)
8,POINT(22.017055666667 50.0229405)
8,POINT(22.016601 50.022845)
8,POINT(22.0169155 50.022987166667)
8,POINT(21.999556666667 50.031884)
8,POINT(22.0127415 50.0191525)
8,POINT(22.0164385 50.022923666667)
8,POINT(21.995126833333 50.0204045)
8,POINT(21.995030166667 50.020414166667)
8,POINT(22.018736166667 50.028204166667)
8,POINT(21.984038833333 50.045188166667)
8,POINT(22.006423833333 50.033584666667)
8,POINT(22.002503666667 50.0375345)
